Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
4.1686938347e-12	8.0007319635e+09	1.6899168336e-06	1.7353966211e-08	-4.4596809893e+06	1.0416471979e+07	-8.0111484354e+09	3.1438202303e-19	1.8228651156e-06	1.5258132827e-04	2.2195053261e-06	9.4988645822e-08	2.1364561588e-06	2.5125096952e-12	1.4906854632e-04	7.9308804692e+09	-8.0051916445e+09	7.4311175182e+07	9.8990351626e-02	9.9925626759e-18	6.5692688567e-08
4.2657951880e-12	7.9873696248e+09	1.7937964508e-06	1.7319408624e-08	-4.4522308304e+06	1.0395717065e+07	-7.9977653418e+09	3.3486732237e-19	1.8302933205e-06	1.5767903844e-04	2.2714883022e-06	9.4799474258e-08	2.1885667550e-06	2.6024891533e-12	1.5405494867e-04	7.9194331181e+09	-7.9918218556e+09	7.2388737383e+07	9.9157467891e-02	1.0878041975e-17	6.5599536011e-08
4.3651583224e-12	7.9737191455e+09	1.9036356006e-06	1.7284107580e-08	-4.4446200196e+06	1.0374515642e+07	-7.9840936611e+09	3.5657725710e-19	1.8370403469e-06	1.6290309170e-04	2.3245749339e-06	9.4606232943e-08	2.2417837618e-06	2.6948878912e-12	1.5916241575e-04	7.9076812057e+09	-7.9781637655e+09	7.0482559752e+07	9.9279134560e-02	1.1839714894e-17	6.5504369601e-08
4.4668359215e-12	7.9597748617e+09	2.0197425769e-06	1.7248048548e-08	-4.4368453989e+06	1.0352858983e+07	-7.9701277207e+09	3.7957821246e-19	1.8430889083e-06	1.6825413180e-04	2.3787860748e-06	9.4408842338e-08	2.2961280870e-06	2.7897425929e-12	1.6439130031e-04	7.8956178356e+09	-7.9642117071e+09	6.8593871319e+07	9.9354340422e-02	1.2883901889e-17	6.5407149505e-08
4.5708818961e-12	7.9455310239e+09	2.1424390287e-06	1.7211216785e-08	-4.4289037629e+06	1.0330738233e+07	-7.9558617621e+09	4.0393979286e-19	1.8484225058e-06	1.7373265196e-04	2.4341428491e-06	9.4207221730e-08	2.3516209099e-06	2.8870898272e-12	1.6974179043e-04	7.8832360330e+09	-7.9499599276e+09	6.6723894555e+07	9.9382128135e-02	1.4017423474e-17	6.5307835271e-08
4.6773514129e-12	7.9309817973e+09	2.2720603437e-06	1.7173597332e-08	-4.4207918583e+06	1.0308144409e+07	-7.9412899417e+09	4.2973496054e-19	1.8530255028e-06	1.7933898685e-04	2.4906666488e-06	9.4001289232e-08	2.4082836787e-06	2.9869660571e-12	1.7521390100e-04	7.8705287466e+09	-7.9354025891e+09	6.4873842424e+07	9.9361598991e-02	1.5247637346e-17	6.5206385835e-08
4.7863009232e-12	7.9161212617e+09	2.4089560300e-06	1.7135175014e-08	-4.4125063845e+06	1.0285068398e+07	-7.9264063301e+09	4.5704017988e-19	1.8568832013e-06	1.8507330457e-04	2.5483791307e-06	9.3790961785e-08	2.4661381068e-06	3.0894076499e-12	1.8080746533e-04	7.8574888526e+09	-7.9205337680e+09	6.3044915344e+07	9.9291917705e-02	1.6582478030e-17	6.5102759518e-08
4.8977881937e-12	7.9009434117e+09	2.5534900926e-06	1.7095934445e-08	-4.4040439932e+06	1.0261500958e+07	-7.9112049126e+09	4.8593556741e-19	1.8599819177e-06	1.9093559880e-04	2.6073022121e-06	9.3576155161e-08	2.5252061692e-06	3.1944508902e-12	1.8652212679e-04	7.8441091575e+09	-7.9053474557e+09	6.1238298077e+07	9.9172317250e-02	1.8030499184e-17	6.4996914024e-08
5.0118723363e-12	7.8854421570e+09	2.7060414033e-06	1.7055860027e-08	-4.3954012887e+06	1.0237432722e+07	-7.8956795897e+09	5.1650504769e-19	1.8623090595e-06	1.9692568118e-04	2.6674580669e-06	9.3356783973e-08	2.5855100983e-06	3.3021319954e-12	1.9235733072e-04	7.8303824016e+09	-7.8898375583e+09	5.9455156561e+07	9.9002103637e-02	1.9600918741e-17	6.4888806445e-08
5.1286138399e-12	7.8696113228e+09	2.8670040648e-06	1.7014935951e-08	-4.3865748284e+06	1.0212854195e+07	-7.8798241769e+09	5.4883651564e-19	1.8638532010e-06	2.0304317378e-04	2.7288691208e-06	9.3132761678e-08	2.6470723791e-06	3.4124871317e-12	1.9831231652e-04	7.8163012628e+09	-7.8739978976e+09	5.7696634668e+07	9.8780660711e-02	2.1303667018e-17	6.4778393260e-08
5.2480746025e-12	7.8534446499e+09	3.0367877649e-06	1.6973146196e-08	-4.3775611226e+06	1.0187755757e+07	-7.8636324057e+09	5.8302200510e-19	1.8646041582e-06	2.0928750199e-04	2.7915580460e-06	9.2904000586e-08	2.7099157440e-06	3.5255524336e-12	2.0438611006e-04	7.8018583600e+09	-7.8578222111e+09	5.5963850953e+07	9.8507454864e-02	2.3149438003e-17	6.4665630335e-08
5.3703179637e-12	7.8369357960e+09	3.2158181220e-06	1.6930474537e-08	-4.3683566350e+06	1.0162127662e+07	-7.8470979237e+09	6.1915786449e-19	1.8645530645e-06	2.1565788753e-04	2.8555477553e-06	9.2670411870e-08	2.7740631664e-06	3.6413640217e-12	2.1057751634e-04	7.7870462572e+09	-7.8413041526e+09	5.4257895313e+07	9.8182039712e-02	2.5149743947e-17	6.4550472933e-08
5.4954087386e-12	7.8200783355e+09	3.4045370162e-06	1.6886904541e-08	-4.3589577833e+06	1.0135960041e+07	-7.8302142955e+09	6.5734493899e-19	1.8636924412e-06	2.2215334210e-04	2.9208613954e-06	9.2431905579e-08	2.8395378552e-06	3.7599580264e-12	2.1688511264e-04	7.7718574675e+09	-7.8244372933e+09	5.2579825719e+07	9.7804060579e-02	2.7316973508e-17	6.4432875708e-08
5.6234132519e-12	7.8028657609e+09	3.6034029097e-06	1.6842419572e-08	-4.3493609392e+06	1.0109242904e+07	-7.8129750038e+09	6.9768876053e-19	1.8620162700e-06	2.2877266124e-04	2.9875223405e-06	9.2188390649e-08	2.9063632469e-06	3.8813706085e-12	2.2330724206e-04	7.7562844568e+09	-7.8072151218e+09	5.0930664877e+07	9.7373258923e-02	2.9664453579e-17	6.4312792718e-08
5.7543993734e-12	7.7852914834e+09	3.8128911512e-06	1.6797002795e-08	-4.3395624292e+06	1.0081966140e+07	-7.7953734495e+09	7.4029974511e-19	1.8595200598e-06	2.3551441882e-04	3.0555541840e-06	9.1939774921e-08	2.9745629981e-06	4.0056379828e-12	2.2984200761e-04	7.7403196488e+09	-7.7896310458e+09	4.9311396935e+07	9.6889476554e-02	3.2206515038e-17	6.4190177424e-08
5.8884365536e-12	7.7673488342e+09	4.0334942644e-06	1.6750637178e-08	-4.3295585352e+06	1.0054119519e+07	-7.7774029537e+09	7.8529339824e-19	1.8562009130e-06	2.4237696196e-04	3.1249807303e-06	9.1685965156e-08	3.0441609776e-06	4.1327964411e-12	2.3648726678e-04	7.7239554284e+09	-7.7716783927e+09	4.7722964207e+07	9.6352659673e-02	3.4958562613e-17	6.4064982699e-08
6.0255958607e-12	7.7490310654e+09	4.2657222177e-06	1.6703305492e-08	-4.3193454951e+06	1.0025692695e+07	-7.7590567581e+09	8.3279052846e-19	1.8520575868e-06	2.4935840665e-04	3.1958259857e-06	9.1426867055e-08	3.1151812565e-06	4.2628823751e-12	2.4324062685e-04	7.7071841469e+09	-7.7533504109e+09	4.6166263964e+07	9.5762862667e-02	3.7937149087e-17	6.3937160836e-08
6.1659500186e-12	7.7303313516e+09	4.5101026752e-06	1.6654990323e-08	-4.3089195032e+06	9.9966752103e+06	-7.7403280268e+09	8.8291746959e-19	1.8470905512e-06	2.5645663404e-04	3.2681141489e-06	9.1162385279e-08	3.1876480991e-06	4.3959323004e-12	2.5009944081e-04	7.6899981257e+09	-7.7346402711e+09	4.4642145278e+07	9.5120251643e-02	4.1160054056e-17	6.3806663550e-08
6.3095734448e-12	7.7112427911e+09	4.7671812254e-06	1.6605674068e-08	-4.2982767119e+06	9.9670564921e+06	-7.7212098476e+09	9.3580631176e-19	1.8413020421e-06	2.6366928742e-04	3.3418695996e-06	9.0892423474e-08	3.2615859515e-06	4.5319828784e-12	2.5706080415e-04	7.6723896618e+09	-7.7155410678e+09	4.3151405962e+07	9.4425107662e-02	4.4646367486e-17	6.3673441996e-08
6.4565422903e-12	7.6917584078e+09	5.0375215877e-06	1.6555338945e-08	-4.2874132315e+06	9.9368258615e+06	-7.7016952337e+09	9.9159514174e-19	1.8346961099e-06	2.7099377002e-04	3.4171168879e-06	9.0616884299e-08	3.3370194311e-06	4.6710709383e-12	2.6412155232e-04	7.6543510313e+09	-7.6960458210e+09	4.1694789621e+07	9.3677829628e-02	4.8416578301e-17	6.3537446769e-08
6.6069344801e-12	7.6718711527e+09	5.3217057959e-06	1.6503966995e-08	-4.2763251320e+06	9.9059725335e+06	-7.6817771252e+09	1.0504282931e-18	1.8272786625e-06	2.7842724363e-04	3.4938807217e-06	9.0335669450e-08	3.4139733135e-06	4.8132334961e-12	2.7127825917e-04	7.6358744950e+09	-7.6761474778e+09	4.0272982782e+07	9.2878936880e-02	5.2492668247e-17	6.3398627923e-08
6.7608297539e-12	7.6515739062e+09	5.6203343530e-06	1.6451540091e-08	-4.2650084441e+06	9.8744856210e+06	-7.6614483919e+09	1.1124566059e-18	1.8190575012e-06	2.8596662823e-04	3.5721859535e-06	9.0048679691e-08	3.4924725199e-06	4.9585077745e-12	2.7852723637e-04	7.6169523023e+09	-7.6558389147e+09	3.8886612250e+07	9.2029071264e-02	5.6898211313e-17	6.3256934979e-08
6.9183097092e-12	7.6308594801e+09	5.9340263619e-06	1.6398039940e-08	-4.2534591599e+06	9.8423541387e+06	-7.6407018342e+09	1.1778376972e-18	1.8100423516e-06	2.9360860244e-04	3.6520575663e-06	8.9755814892e-08	3.5725421025e-06	5.1069312181e-12	2.8586453372e-04	7.5975766966e+09	-7.6351129392e+09	3.7536242556e+07	9.1128998885e-02	6.1658478943e-17	6.3112316938e-08
7.0794578438e-12	7.6097206197e+09	6.2634196260e-06	1.6343448094e-08	-4.2416732349e+06	9.8095670069e+06	-7.6195301868e+09	1.2467362419e-18	1.8002448861e-06	3.0134960517e-04	3.7335206589e-06	8.9456974064e-08	3.6542072300e-06	5.2585415074e-12	2.9328594065e-04	7.5777399193e+09	-7.6139622930e+09	3.6222373626e+07	9.0179611324e-02	6.6800551345e-17	6.2964722299e-08
7.2443596007e-12	7.5881500070e+09	6.6091707212e-06	1.6287745954e-08	-4.2296465888e+06	9.7761130559e+06	-7.5979261200e+09	1.3193242648e-18	1.7896787392e-06	3.0918583819e-04	3.8166004296e-06	8.9152055393e-08	3.7374931712e-06	5.4133765693e-12	3.0078698873e-04	7.5574342148e+09	-7.5923796535e+09	3.4945438637e+07	8.9181926407e-02	7.2353435157e-17	6.2814099070e-08
7.4131024130e-12	7.5661402625e+09	6.9719550376e-06	1.6230914778e-08	-4.2173751075e+06	9.7419810305e+06	-7.5758822435e+09	1.3957814445e-18	1.7783595153e-06	3.1711326995e-04	3.9013221590e-06	8.8840956291e-08	3.8224252780e-06	5.5714745846e-12	3.0836295540e-04	7.5366518354e+09	-7.5703576376e+09	3.3705802102e+07	8.8137088412e-02	7.8348187782e-17	6.2660394790e-08
7.5857757503e-12	7.5436839490e+09	7.3524667889e-06	1.6172935691e-08	-4.2048546444e+06	9.7071595953e+06	-7.5533911086e+09	1.4762954287e-18	1.7663047870e-06	3.2512764047e-04	3.9877111924e-06	8.8523573433e-08	3.9090289673e-06	5.7328739916e-12	3.1600886889e-04	7.5153850454e+09	-7.5478888037e+09	3.2503758196e+07	8.7046367742e-02	8.4818048692e-17	6.2503556545e-08
7.7624711663e-12	7.5207735746e+09	7.7514189908e-06	1.6113789694e-08	-4.1920810226e+06	9.6716373397e+06	-7.5304452119e+09	1.5610621616e-18	1.7535340847e-06	3.3322446754e-04	4.0757929200e-06	8.8199802813e-08	3.9973297017e-06	5.8976134858e-12	3.2371951446e-04	7.4936261262e+09	-7.5249656556e+09	3.1339529344e+07	8.5911160006e-02	9.1798577999e-17	6.2343530988e-08
7.9432823472e-12	7.4974015956e+09	8.1695434070e-06	1.6053457671e-08	-4.1790500362e+06	9.6354027839e+06	-7.5070369984e+09	1.6502862246e-18	1.7400688778e-06	3.4139905407e-04	4.1655927567e-06	8.7869539792e-08	4.0873529690e-06	6.0657320148e-12	3.3148944178e-04	7.4713673805e+09	-7.5015806456e+09	3.0213265067e+07	8.4732984517e-02	9.9327802633e-17	6.2180264362e-08
8.1283051616e-12	7.4735604208e+09	8.6075904616e-06	1.5991920401e-08	-4.1657574529e+06	9.5984443849e+06	-7.4831588652e+09	1.7441811900e-18	1.7259325450e-06	3.4964649677e-04	4.2571361205e-06	8.7532679154e-08	4.1791242603e-06	6.2372687691e-12	3.3931297377e-04	7.4486011371e+09	-7.4777261783e+09	2.9125041135e+07	8.3513482155e-02	1.0744637045e-16	6.2013702522e-08
8.3176377110e-12	7.4492424152e+09	9.0663291196e-06	1.5929158569e-08	-4.1521990159e+06	9.5607505431e+06	-7.4588031657e+09	1.8429699869e-18	1.7111503354e-06	3.5796169611e-04	4.3504484094e-06	8.7189115170e-08	4.2726690476e-06	6.4122631675e-12	3.4718421665e-04	7.4253197551e+09	-7.4533946142e+09	2.8074859024e+07	8.2254412580e-02	1.1619771263e-16	6.1843790963e-08
8.5113803820e-12	7.4244399039e+09	9.5465467346e-06	1.5865152777e-08	-4.1383704463e+06	9.5223096093e+06	-7.4339622135e+09	1.9468852829e-18	1.6957493195e-06	3.6633936753e-04	4.4455549775e-06	8.6838741655e-08	4.3680127592e-06	6.5907548373e-12	3.5509707148e-04	7.4015156285e+09	-7.4285782743e+09	2.7062645672e+07	8.0957650820e-02	1.2562821466e-16	6.1670474842e-08
8.7096358996e-12	7.3991451769e+09	1.0049048865e-05	1.5799883558e-08	-4.1242674455e+06	9.4831098920e+06	-7.4086282868e+09	2.0561698785e-18	1.6797583296e-06	3.7477405402e-04	4.5424811092e-06	8.6481452039e-08	4.4651807539e-06	6.7727835892e-12	3.6304524683e-04	7.3771811907e+09	-7.4032694444e+09	2.6088253580e+07	7.9625183181e-02	1.3578739637e-16	6.1493699009e-08
8.9125093813e-12	7.3733504939e+09	1.0574659057e-05	1.5733331386e-08	-4.1098856981e+06	9.4431396654e+06	-7.3827936336e+09	2.1710771165e-18	1.6632078900e-06	3.8326013998e-04	4.6412519924e-06	8.6117139441e-08	4.5641982945e-06	6.9583893864e-12	3.7102227303e-04	7.3523089183e+09	-7.3774603796e+09	2.5151461247e+07	7.8259102479e-02	1.4672810125e-16	6.1313408040e-08
9.1201083936e-12	7.3470480889e+09	1.1124218600e-05	1.5665476692e-08	-4.0952208744e+06	9.4023871775e+06	-7.3564504761e+09	2.2918713070e-18	1.6461301368e-06	3.9179186628e-04	4.7418926898e-06	8.5745696740e-08	4.6650905192e-06	7.1476123078e-12	3.7902151754e-04	7.3268913358e+09	-7.3511433098e+09	2.4251973927e+07	7.6861602641e-02	1.5850669566e-16	6.1129546265e-08
9.3325430080e-12	7.3202301759e+09	1.1698586254e-05	1.5596299879e-08	-4.0802686332e+06	9.3608406594e+06	-7.3295910165e+09	2.4188281666e-18	1.6285587277e-06	4.0036334670e-04	4.8444281096e-06	8.5367016658e-08	4.7678824114e-06	7.3404925053e-12	3.8703620172e-04	7.3009210197e+09	-7.3243104445e+09	2.3389424757e+07	7.5434972615e-02	1.7118327802e-16	6.0942057804e-08
9.5499258602e-12	7.2928889543e+09	1.2298637945e-05	1.5525781335e-08	-4.0650246259e+06	9.3184883340e+06	-7.3022074426e+09	2.5522352749e-18	1.6105287410e-06	4.0896858547e-04	4.9488829735e-06	8.4980991846e-08	4.8725987684e-06	7.5370701557e-12	3.9505941878e-04	7.2743906026e+09	-7.2969539789e+09	2.2563376211e+07	7.3981589653e-02	1.8482189868e-16	6.0750886605e-08
9.7723722096e-12	7.2650166150e+09	1.2925266438e-05	1.5453901454e-08	-4.0494844986e+06	9.2753184263e+06	-7.2742919335e+09	2.6923925456e-18	1.5920765654e-06	4.1760149602e-04	5.0552817838e-06	8.4587514973e-08	4.9792641685e-06	7.7373854050e-12	4.0308415301e-04	7.2472927775e+09	-7.2690660995e+09	2.1773321913e+07	7.2503911943e-02	1.9949079079e-16	6.0555976482e-08
1.0000000000e-11	7.2366053469e+09	1.3579380995e-05	1.5380640648e-08	-4.0336438962e+06	9.2313191739e+06	-7.2458366661e+09	2.8396127150e-18	1.5732397794e-06	4.2625592082e-04	5.1636487892e-06	8.4186478817e-08	5.0879029359e-06	7.9414783082e-12	4.1110330005e-04	7.2196203020e+09	-7.2406389908e+09	2.1018688775e+07	7.1004470649e-02	2.1526261253e-16	6.0357271152e-08
1.0232929923e-11	7.2076473431e+09	1.4261906997e-05	1.5305979369e-08	-4.0174984665e+06	9.1864788374e+06	-7.2168338220e+09	2.9942218471e-18	1.5540570229e-06	4.3492565229e-04	5.2740079475e-06	8.3777776375e-08	5.1985391044e-06	8.1493887625e-12	4.1910968827e-04	7.1913660020e+09	-7.2116648416e+09	2.0298839493e+07	6.9485861353e-02	2.3221470130e-16	6.0154714287e-08
1.0471285481e-11	7.1781348082e+09	1.4973785566e-05	1.5229898128e-08	-4.0010438632e+06	9.1407857126e+06	-7.1872755939e+09	3.1565598561e-18	1.5345678581e-06	4.4360445453e-04	5.3863828885e-06	8.3361300955e-08	5.3111963796e-06	8.3611564337e-12	4.2709610111e-04	7.1625227767e+09	-7.1821358521e+09	1.9613075335e+07	6.7950734966e-02	2.5042934023e-16	5.9948249550e-08
1.0715193052e-11	7.1480599657e+09	1.5715973162e-05	1.5152377512e-08	-3.9842757508e+06	9.0942281421e+06	-7.1571541938e+09	3.3269810459e-18	1.5148126247e-06	4.5228608606e-04	5.5007968732e-06	8.2936946297e-08	5.4258980982e-06	8.5768206776e-12	4.3505530027e-04	7.1330836021e+09	-7.1520442414e+09	1.8960639272e+07	6.6401788110e-02	2.6999403759e-16	5.9737820650e-08
1.0964781961e-11	7.1174150655e+09	1.6489441179e-05	1.5073398208e-08	-3.9671898086e+06	9.0467945285e+06	-7.1264618600e+09	3.5058546677e-18	1.4948322855e-06	4.6096432314e-04	5.6172727529e-06	8.2504606686e-08	5.5426671869e-06	8.7964204554e-12	4.4298004967e-04	7.1030415358e+09	-7.1213822553e+09	1.8340719379e+07	6.4841753057e-02	2.9100181957e-16	5.9523371387e-08
1.1220184543e-11	7.0861923924e+09	1.7295175525e-05	1.4992941027e-08	-3.9497817352e+06	8.9984733475e+06	-7.0951908658e+09	3.6935654963e-18	1.4746682673e-06	4.6963298381e-04	5.7358329248e-06	8.2064177071e-08	5.6615261180e-06	9.0199942427e-12	4.5086314002e-04	7.0723897216e+09	-7.0901421742e+09	1.7752452528e+07	6.3273387250e-02	3.1355153694e-16	5.9304845713e-08
1.1481536215e-11	7.0543842745e+09	1.8134176218e-05	1.4910986923e-08	-3.9320472533e+06	8.9492531618e+06	-7.0633335277e+09	3.8905144238e-18	1.4543622952e-06	4.7828595232e-04	5.8564992867e-06	8.1615553197e-08	5.7824968644e-06	9.2475799336e-12	4.5869741381e-04	7.0411213934e+09	-7.0583163218e+09	1.7194928306e+07	6.1699462490e-02	3.3774818619e-16	5.9082187779e-08
1.1748975549e-11	7.0219830921e+09	1.9007456963e-05	1.4827517018e-08	-3.9139821149e+06	8.8991226363e+06	-7.0308822148e+09	4.0971190729e-18	1.4339562219e-06	4.8691720399e-04	5.9792931896e-06	8.1158631736e-08	5.9056008514e-06	9.4792147389e-12	4.6647579081e-04	7.0092298810e+09	-7.0258970742e+09	1.6667193214e+07	6.0122753794e-02	3.6370324575e-16	5.8855342001e-08
1.2022644346e-11	6.9889812871e+09	1.9916044761e-05	1.4742512633e-08	-3.8955821063e+06	8.8480705529e+06	-6.9978293576e+09	4.3138144286e-18	1.4134918543e-06	4.9552083020e-04	6.1042353879e-06	8.0693310429e-08	6.0308589072e-06	9.7149350795e-12	4.7419129358e-04	6.9767086141e+09	-6.9928768692e+09	1.6168255026e+07	5.8546028064e-02	3.9153502780e-16	5.8624253116e-08
1.2302687708e-11	6.9553713728e+09	2.0860979511e-05	1.4655955308e-08	-3.8768430536e+06	8.7960858268e+06	-6.9641674586e+09	4.5410534895e-18	1.3930107765e-06	5.0409106338e-04	6.2313459874e-06	8.0219488231e-08	6.1582912110e-06	9.9547764738e-12	4.8183707310e-04	6.9435511284e+09	-6.9592482158e+09	1.5697087324e+07	5.6972032606e-02	4.2136904646e-16	5.8388866251e-08
1.2589254118e-11	6.9211459444e+09	2.1843313648e-05	1.4567826834e-08	-3.8577608285e+06	8.7431575236e+06	-6.9298891019e+09	4.7793079386e-18	1.3725541723e-06	5.1262230194e-04	6.3606443919e-06	7.9737065464e-08	6.2879172393e-06	1.0198773421e-11	4.8940643412e-04	6.9097510709e+09	-6.9250037052e+09	1.5252634199e+07	5.5403483571e-02	4.5333840286e-16	5.8149126987e-08
1.2882495517e-11	6.8862976894e+09	2.2864111794e-05	1.4478109281e-08	-3.8383313543e+06	8.6892748763e+06	-6.8949869642e+09	5.0290688329e-18	1.3521626466e-06	5.2110913474e-04	6.4921492471e-06	7.9245943980e-08	6.4197557095e-06	1.0446959279e-11	4.9689286030e-04	6.8753022056e+09	-6.8901360207e+09	1.4833815031e+07	5.3843054398e-02	4.8758418794e-16	5.7904981433e-08
1.3182567386e-11	6.8508193990e+09	2.3924450441e-05	1.4386785027e-08	-3.8185506121e+06	8.6344273037e+06	-6.8594538263e+09	5.2908473141e-18	1.3318760488e-06	5.2954636527e-04	6.6258783821e-06	7.8746027322e-08	6.5538245214e-06	1.0699366139e-11	5.0429003878e-04	6.8401984202e+09	-6.8546379496e+09	1.4439529370e+07	5.2293364350e-02	5.2425590365e-16	5.7656376295e-08
1.3489628826e-11	6.8147039797e+09	2.5025417675e-05	1.4293836793e-08	-3.7984146473e+06	8.5786044299e+06	-6.8232825842e+09	5.5651753383e-18	1.3117332977e-06	5.3792903491e-04	6.7618487490e-06	7.8237220901e-08	6.6901406972e-06	1.0956024692e-11	5.1159188394e-04	6.8044337325e+09	-6.8185023944e+09	1.4068661849e+07	5.0756967214e-02	5.6351190330e-16	5.7403258958e-08
1.3803842646e-11	6.7779444655e+09	2.6168112933e-05	1.4199247673e-08	-3.7779195764e+06	8.5217961032e+06	-6.7864662616e+09	5.8526064260e-18	1.2917722109e-06	5.4625244552e-04	6.9000763602e-06	7.7719432176e-08	6.8287203180e-06	1.1216964096e-11	5.1879256038e-04	6.7680022980e+09	-6.7817223851e+09	1.3720087069e+07	4.9236340297e-02	6.0551985196e-16	5.7145577560e-08
1.4125375446e-11	6.7405340304e+09	2.7353646811e-05	1.4103001170e-08	-3.7570615938e+06	8.4639924177e+06	-6.7489980228e+09	6.1537164324e-18	1.2720293387e-06	5.5451218080e-04	7.0405762233e-06	7.7192570840e-08	6.9695784588e-06	1.1482211838e-11	5.2588650465e-04	6.7308984174e+09	-6.7442910920e+09	1.3392674481e+07	4.7733873736e-02	6.5045720772e-16	5.6883281083e-08
1.4454397707e-11	6.7024660015e+09	2.8583140925e-05	1.4005081229e-08	-3.7358369796e+06	8.4051837338e+06	-6.7108711852e+09	6.4691043374e-18	1.2525398042e-06	5.6270412660e-04	7.1833622732e-06	7.6656549019e-08	7.1127291207e-06	1.1751793583e-11	5.3286844587e-04	6.6931165452e+09	-6.7062018384e+09	1.3085293199e+07	4.6251860217e-02	6.9851172476e-16	5.6616319431e-08
1.4791083882e-11	6.6637338729e+09	2.9857727820e-05	1.3905472278e-08	-3.7142421068e+06	8.3453607010e+06	-6.6720792336e+09	6.7993930568e-18	1.2333371514e-06	5.7082448967e-04	7.3284473028e-06	7.6111281467e-08	7.2581851612e-06	1.2025733037e-11	5.3973342470e-04	6.6546512983e+09	-6.6674481150e+09	1.2796816675e+07	4.4792485268e-02	7.4988197911e-16	5.6344643527e-08
1.5135612484e-11	6.6243313197e+09	3.1178550951e-05	1.3804159264e-08	-3.6922734495e+06	8.2845142807e+06	-6.6326158340e+09	7.1452302721e-18	1.2144532020e-06	5.7886981486e-04	7.4758428903e-06	7.5556685783e-08	7.4059582216e-06	1.2304051787e-11	5.4647681071e-04	6.6154974659e+09	-6.6280235932e+09	1.2526127250e+07	4.3357818096e-02	8.0477791833e-16	5.6068205404e-08
1.5488166189e-11	6.5842522127e+09	3.2546764720e-05	1.3701127691e-08	-3.6699275906e+06	8.2226357701e+06	-6.5924748484e+09	7.5072892819e-18	1.1959179222e-06	5.8683700060e-04	7.6255593247e-06	7.4992682627e-08	7.5560586519e-06	1.2586769149e-11	5.5309431796e-04	6.5756500197e+09	-6.5879221403e+09	1.2272120520e+07	4.1949803116e-02	8.6342143588e-16	5.5786958301e-08
1.5848931925e-11	6.5434906333e+09	3.3963534591e-05	1.3596363665e-08	-3.6472012309e+06	8.1597168267e+06	-6.5516503502e+09	7.8862698719e-18	1.1777593004e-06	5.9472331244e-04	7.7776055284e-06	7.4419195940e-08	7.7084954341e-06	1.2873902010e-11	5.5958201855e-04	6.5351041250e+09	-6.5471378346e+09	1.2033709498e+07	4.0570252227e-02	9.2604697163e-16	5.5500856766e-08
1.6218100974e-11	6.5020408899e+09	3.5430037268e-05	1.3489853934e-08	-3.6240911973e+06	8.0957494941e+06	-6.5101366394e+09	8.2828992055e-18	1.1600032375e-06	6.0252639458e-04	7.9319889777e-06	7.3836153182e-08	7.8632761016e-06	1.3165464665e-11	5.6593635407e-04	6.4938551525e+09	-6.5056649811e+09	1.1809828531e+07	3.9220837876e-02	9.9290213951e-16	5.5209856756e-08
1.6595869074e-11	6.4598975333e+09	3.6947460955e-05	1.3381585932e-08	-3.6005944524e+06	8.0307262283e+06	-6.4679282595e+09	8.6979327333e-18	1.1426734495e-06	6.1024427915e-04	8.0887156208e-06	7.3243485571e-08	8.0204066576e-06	1.3461468648e-11	5.7215414474e-04	6.4518986908e+09	-6.4634981278e+09	1.1599436956e+07	3.7903087018e-02	1.0642483836e-15	5.4913915749e-08
